customer_id,acount_id,acount_type,balance,credit_limit
C100706,A200706,Current,165184.85,546311.55
C100707,A200707,Savings,91575.82,0
C100708,A200708,Salary,224851.89,0
C100709,A200709,Salary,6078.13,0
C100710,A200710,Savings,279466.1,0
C100711,A200711,Salary,150647.43,0
C100712,A200712,Savings,82741.76,0
C100713,A200713,Current,74117.32,294839.66
C100714,A200714,Savings,225913.4,0
C100715,A200715,Salary,236265.95,0
C100716,A200716,Salary,142867.05,0
C100717,A200717,Current,28591.7,96452.08
C100718,A200718,Premium,55836.52,136366.78
C100719,A200719,Savings,68006.24,50000
C100720,A200720,Savings,126791.24,50000
C100721,A200721,Current,57965.43,60896.37
C100722,A200722,Savings,198191.01,0
C100723,A200723,Savings,61371.61,0
C100724,A200724,Current,75972.45,417275.78
C100725,A200725,Current,64536.89,326957.23
C100726,A200726,Savings,79063.73,0
C100727,A200727,Salary,234915.78,0
C100728,A200728,Salary,138512.42,0
C100729,A200729,Salary,214741.78,0
C100730,A200730,Premium,150774.86,319213.43
C100731,A200731,Savings,31515.3,0
C100732,A200732,Salary,272108.78,50000
C100733,A200733,Savings,183272.34,0
C100734,A200734,Salary,116706.72,0
C100735,A200735,Salary,148022.27,0
C100736,A200736,Savings,83064.65,50000
C100737,A200737,Premium,69308.57,166226.86
C100738,A200738,Salary,199955.54,0
C100739,A200739,Premium,245397.34,307423.02
C100740,A200740,Savings,131629.92,0
C100741,A200741,Salary,215083.41,0
C100742,A200742,Salary,41572,0
C100743,A200743,Current,42151.52,122661.86
C100744,A200744,Salary,31273.59,50000
C100745,A200745,Current,255358.83,346430.25
C100746,A200746,Salary,73957.55,0
C100747,A200747,Savings,102289.55,50000
C100748,A200748,Salary,43221.73,50000
C100749,A200749,Salary,305788.7,0
C100750,A200750,Salary,112564.02,0
C100751,A200751,Savings,134918.16,0
C100752,A200752,Savings,285256.35,0
C100753,A200753,Savings,184016.23,0
C100754,A200754,Salary,90736.81,0
C100755,A200755,Savings,29684.79,0
C100756,A200756,Savings,244221.6,50000
C100757,A200757,Salary,68232.49,0
C100758,A200758,Savings,172751.58,0
C100759,A200759,Premium,224000.98,182462.59
C100760,A200760,Current,80403.73,181327.26
C100761,A200761,Premium,166571.74,135481.67
C100762,A200762,Savings,252826.11,50000
C100763,A200763,Savings,149093.37,0
C100764,A200764,Savings,262910.97,0
C100765,A200765,Salary,73298.81,0
C100766,A200766,Savings,132634.8,0
C100767,A200767,Savings,56139.71,0
C100768,A200768,Premium,31136.44,153410.08
C100769,A200769,Savings,109591.51,0
C100770,A200770,Salary,13169.67,0
C100771,A200771,Salary,85632.95,50000
C100772,A200772,Savings,109854.88,0
C100773,A200773,Salary,78072.47,0
C100774,A200774,Current,135565.36,177477.49
C100775,A200775,Savings,47409.83,0
C100776,A200776,Savings,127063.51,50000
C100777,A200777,Salary,228908.75,0
C100778,A200778,Savings,186288.1,0
C100779,A200779,Current,255398.5,220266.64
C100780,A200780,Salary,67958.82,0
C100781,A200781,Savings,73236.11,0
C100782,A200782,Premium,182433.87,598101.74
C100783,A200783,Savings,44667.07,0
C100784,A200784,Savings,446733.1,50000
C100785,A200785,Salary,95007.09,0
C100786,A200786,Savings,259967.28,0
C100787,A200787,Current,72092.23,57620.73
C100788,A200788,Premium,165933.86,102653.85
C100789,A200789,Savings,174742.56,50000
C100790,A200790,Savings,178281.26,0
C100791,A200791,Savings,200711.55,0
C100792,A200792,Salary,115318.09,0
C100793,A200793,Savings,54506.22,50000
C100794,A200794,Savings,50752.44,50000
C100795,A200795,Current,59026.1,81284.59
C100796,A200796,Savings,94293.24,0
C100797,A200797,Savings,124267.07,50000
C100798,A200798,Premium,84967.11,185978.78
C100799,A200799,Savings,128000.42,50000
C100800,A200800,Savings,104622.21,0
C100801,A200801,Savings,125196.03,0
C100802,A200802,Salary,251944.76,0
C100803,A200803,Savings,156328.04,0
C100804,A200804,Savings,178251.87,0
C100805,A200805,Savings,272097.7,0
C100806,A200806,Premium,22554.24,139378.77
C100807,A200807,Savings,77260.25,50000
C100808,A200808,Savings,110307.94,50000
C100809,A200809,Current,104105.48,112491.91
C100810,A200810,Savings,42029.42,0
C100811,A200811,Salary,241372.09,50000
C100812,A200812,Salary,92927.19,50000
C100813,A200813,Savings,341510.78,0
C100814,A200814,Current,109606.32,292830.19
C100815,A200815,Savings,152935.73,0
C100816,A200816,Savings,92142.06,0
C100817,A200817,Salary,69419.37,50000
C100818,A200818,Savings,125509.26,0
C100819,A200819,Savings,99047.73,50000
C100820,A200820,Savings,163891.57,0
C100821,A200821,Salary,196593.7,0
C100822,A200822,Salary,19010.39,50000
C100823,A200823,Savings,174912.86,0
C100824,A200824,Savings,94426.64,50000
C100825,A200825,Premium,322299.58,538350.8
C100826,A200826,Current,167894.07,522049.92
C100827,A200827,Savings,142510.71,0
C100828,A200828,Salary,100878.12,0
C100829,A200829,Savings,145949.92,0
C100830,A200830,Current,105632.81,182512.68
C100831,A200831,Salary,104302.28,0
C100832,A200832,Savings,162995.53,0
C100833,A200833,Salary,165628.55,0
C100834,A200834,Current,79266.86,264419.47
C100835,A200835,Premium,79989.36,135429.71
C100836,A200836,Savings,370712.59,50000
C100837,A200837,Salary,194345.61,0
C100838,A200838,Savings,40364.91,0
C100839,A200839,Savings,141074.05,0
C100840,A200840,Savings,120089.88,50000
C100841,A200841,Salary,250500.04,50000
C100842,A200842,Savings,82659.97,0
C100843,A200843,Salary,147745.1,0
C100844,A200844,Savings,204092.24,50000
C100845,A200845,Salary,39882.48,0
C100846,A200846,Savings,261031.14,0
C100847,A200847,Savings,167097.08,50000
C100848,A200848,Current,122842.21,151022.57
C100849,A200849,Current,26478.28,79914.22
C100850,A200850,Savings,159338.08,0
C100851,A200851,Salary,169463.3,0
C100852,A200852,Savings,59714.4,0
C100853,A200853,Current,260576.22,251054.26
C100854,A200854,Savings,75955.94,0
C100855,A200855,Savings,125545.06,0
C100856,A200856,Premium,53962.63,71439.13
C100857,A200857,Savings,143049.88,0
C100858,A200858,Salary,205993.77,50000
C100859,A200859,Savings,51549.32,50000
C100860,A200860,Savings,430008.33,0
C100861,A200861,Savings,174125.42,0
C100862,A200862,Savings,251001.92,0
C100863,A200863,Savings,114782.2,0
C100864,A200864,Savings,302232.27,0
C100865,A200865,Savings,72125.46,0
C100866,A200866,Savings,162207.06,0
C100867,A200867,Salary,142615.04,0
C100868,A200868,Savings,77169.74,50000
C100869,A200869,Salary,343052.64,0
C100870,A200870,Savings,121213.59,0
C100871,A200871,Salary,389867.17,50000
C100872,A200872,Savings,195569.58,50000
C100873,A200873,Savings,78743.03,0
C100874,A200874,Savings,131218.57,0
C100875,A200875,Savings,238809.74,0
C100876,A200876,Salary,123191.3,0
C100877,A200877,Savings,173416.94,50000
C100878,A200878,Premium,48205.36,86164.24
C100879,A200879,Salary,92513.99,50000
C100880,A200880,Savings,199823.15,50000
C100881,A200881,Savings,127494.27,0
C100882,A200882,Premium,317326.08,223637.49
C100883,A200883,Savings,19613.5,0
C100884,A200884,Salary,96804.68,50000
C100885,A200885,Premium,44578.13,377349.7
C100886,A200886,Salary,217339.63,0
C100887,A200887,Salary,69512.07,0
C100888,A200888,Salary,75600.18,0
C100889,A200889,Salary,351555.6,0
C100890,A200890,Savings,173632.81,50000
C100891,A200891,Savings,132435.85,0
C100892,A200892,Salary,116166.58,0
C100893,A200893,Premium,253110.87,333864.63
C100894,A200894,Current,111100.03,156332.05
C100895,A200895,Current,127091.76,189821.5
C100896,A200896,Savings,115289.35,0
C100897,A200897,Salary,10531.71,50000
C100898,A200898,Savings,349905.61,0
C100899,A200899,Current,77772.64,131606.51
C100900,A200900,Premium,165468.63,291294.25
C100901,A200901,Savings,83307.99,0
C100902,A200902,Premium,230507.07,322950.38
C100903,A200903,Premium,65347.65,128061.05
C100904,A200904,Premium,132421.45,280287.8
C100905,A200905,Savings,165801.37,0
C100906,A200906,Savings,257243.57,50000
C100907,A200907,Salary,51782.18,0
C100908,A200908,Savings,43309.05,0
C100909,A200909,Savings,150832.87,50000
C100910,A200910,Premium,282546.88,207974.01
C100911,A200911,Current,75779.69,126605.45
C100912,A200912,Savings,308712.35,0
C100913,A200913,Savings,129819.15,0
C100914,A200914,Salary,39624.48,50000
C100915,A200915,Salary,130403.14,50000
C100916,A200916,Savings,16720.29,0
C100917,A200917,Savings,304050.34,0
C100918,A200918,Current,338262.13,907726.65
C100919,A200919,Savings,175153.32,0
C100920,A200920,Savings,127728.64,0
C100921,A200921,Current,101829.86,134842.66
C100922,A200922,Savings,121435.11,0
C100923,A200923,Current,189726.47,93095.95
C100924,A200924,Salary,194103.34,50000
C100925,A200925,Savings,127116.8,0
C100926,A200926,Premium,109691.69,102361.87
C100927,A200927,Salary,203838.03,0
C100928,A200928,Salary,220601.9,50000
C100929,A200929,Savings,333011.62,0
C100930,A200930,Salary,339054.91,0
C100931,A200931,Premium,94136.8,149652.16
C100932,A200932,Savings,153019.97,0
C100933,A200933,Current,15836.75,146765.65
C100934,A200934,Savings,241663.57,0
C100935,A200935,Savings,110277.85,0
C100936,A200936,Savings,76910.35,0
C100937,A200937,Savings,319958.53,0
C100938,A200938,Savings,134792.85,0
C100939,A200939,Savings,126111.9,50000
C100940,A200940,Salary,52549.57,0
C100941,A200941,Salary,437690.25,0
C100942,A200942,Premium,154467.76,149109.93
C100943,A200943,Savings,182486.61,0
C100944,A200944,Current,44622.43,86763.04
C100945,A200945,Salary,141610.27,50000
C100946,A200946,Salary,79613.34,0
C100947,A200947,Savings,126630.43,50000
C100948,A200948,Savings,248803.58,0
C100949,A200949,Premium,62631.4,120522.32
C100950,A200950,Savings,142529.62,0
C100951,A200951,Savings,237317.18,50000
C100952,A200952,Savings,247469.7,50000
C100953,A200953,Premium,229107.07,417757.11
C100954,A200954,Savings,460414.74,0
C100955,A200955,Salary,103719.98,0
C100956,A200956,Savings,69109.08,50000
C100957,A200957,Current,121264.61,219655.72
C100958,A200958,Current,164494.96,242612.98
C100959,A200959,Savings,60099.11,50000
C100960,A200960,Premium,157749.55,158677.17
C100961,A200961,Salary,152029.84,0
C100962,A200962,Savings,176434.88,50000
C100963,A200963,Savings,119766.78,50000
C100964,A200964,Savings,123617.33,0
C100965,A200965,Salary,115557.64,50000
C100966,A200966,Savings,133520.31,0
C100967,A200967,Savings,111295.09,0
C100968,A200968,Savings,234601.39,0
C100969,A200969,Savings,263453.59,50000
C100970,A200970,Savings,299311.33,0
C100971,A200971,Current,170029.09,197522.4
C100972,A200972,Savings,239308.97,0
C100973,A200973,Salary,74811.72,0
C100974,A200974,Premium,216446.68,332695.38
C100975,A200975,Savings,99205.98,0
C100976,A200976,Current,101596.09,195310.19
C100977,A200977,Current,51874.22,66419.32
C100978,A200978,Salary,45938.27,50000
C100979,A200979,Savings,205988.01,0
C100980,A200980,Savings,235815.31,0
C100981,A200981,Salary,126182.41,50000
C100982,A200982,Savings,67265.97,50000
C100983,A200983,Current,145505.51,194948.92
C100984,A200984,Current,206998.46,347569.93
C100985,A200985,Savings,50648.42,0
C100986,A200986,Salary,411813.11,50000
C100987,A200987,Salary,160945.05,50000
C100988,A200988,Savings,144246.56,50000
C100989,A200989,Salary,12860.08,0
C100990,A200990,Savings,275125.76,0
C100991,A200991,Salary,130158.56,50000
C100992,A200992,Current,113297.68,85303.78
C100993,A200993,Current,184093.48,157033.35
C100994,A200994,Savings,256302.15,0
C100995,A200995,Savings,164020.87,0
C100996,A200996,Premium,147702.11,249042.85
C100997,A200997,Savings,126701.68,0
C100998,A200998,Current,27080.6,155670.11
C100999,A200999,Premium,100785.05,225532.06
C101000,A201000,Savings,231307.02,0
C101001,A201001,Savings,180528.45,0
C101002,A201002,Salary,220930.41,0
C101003,A201003,Premium,201490.23,199385.35
C101004,A201004,Savings,236954.49,0
C101005,A201005,Current,148440.58,126573.64
C101006,A201006,Premium,114457.48,204969.48
C101007,A201007,Savings,163826.94,0
C101008,A201008,Savings,86450.52,0
C101009,A201009,Current,87855.25,144063.74
C101010,A201010,Savings,41482.72,50000
C101011,A201011,Current,255692.75,458016.82
C101012,A201012,Salary,93991.61,50000
C101013,A201013,Savings,291213.48,0
C101014,A201014,Salary,139319.67,0
C101015,A201015,Savings,184133.33,50000
C101016,A201016,Savings,50729.56,0
C101017,A201017,Savings,70597.69,0
C101018,A201018,Salary,410759.7,50000
C101019,A201019,Savings,40166.12,0
C101020,A201020,Savings,82197.26,0
C101021,A201021,Premium,146497.75,190600.58
C101022,A201022,Premium,144859.67,137308.9
C101023,A201023,Savings,145076.16,0
C101024,A201024,Savings,305162.52,0
C101025,A201025,Current,258065.95,273171.66
C101026,A201026,Current,12618.49,267844.19
C101027,A201027,Premium,326591.32,164867.48
C101028,A201028,Savings,104472.86,0
C101029,A201029,Savings,132415.34,0
C101030,A201030,Current,276221.99,387965.04
C101031,A201031,Current,264482.37,390916.82
C101032,A201032,Salary,92896.3,50000
C101033,A201033,Salary,78052.17,50000
C101034,A201034,Current,188134.02,360233.22
C101035,A201035,Savings,145020.74,0
C101036,A201036,Current,40357.55,252176.43
C101037,A201037,Savings,155052.08,0
C101038,A201038,Savings,60243.96,0
C101039,A201039,Premium,66233.95,114671.44
C101040,A201040,Current,173814.38,167037.48
C101041,A201041,Savings,378324.87,0
C101042,A201042,Savings,155162.32,0
C101043,A201043,Savings,18854.88,0
C101044,A201044,Savings,136370.38,0
C101045,A201045,Salary,167252.66,0
C101046,A201046,Current,201534.95,260563.26
C101047,A201047,Savings,188109.66,50000
C101048,A201048,Savings,201232.73,0
C101049,A201049,Savings,117052.6,0
C101050,A201050,Savings,131943.14,0
C101051,A201051,Savings,107409.76,0
C101052,A201052,Salary,113620.89,50000
C101053,A201053,Salary,109452.23,0
C101054,A201054,Premium,53289.09,123180.97
C101055,A201055,Salary,181220.6,0
C101056,A201056,Current,100976.54,302337.96
C101057,A201057,Savings,259654.13,0
C101058,A201058,Savings,89078.9,50000
C101059,A201059,Current,161298.88,433654.86
C101060,A201060,Savings,125183.86,50000
C101061,A201061,Salary,269318.34,50000
C101062,A201062,Savings,99212.52,0
C101063,A201063,Premium,89893.45,335366.01
C101064,A201064,Savings,204374.2,50000
C101065,A201065,Savings,133324.71,0
C101066,A201066,Salary,158878.12,0
C101067,A201067,Savings,138340.22,0
C101068,A201068,Salary,139379.18,0
C101069,A201069,Savings,235149.2,0
C101070,A201070,Salary,128681.74,50000
C101071,A201071,Savings,237712.63,0
C101072,A201072,Savings,290056.28,0
C101073,A201073,Salary,191369.76,50000
C101074,A201074,Savings,420356.91,0
C101075,A201075,Savings,182520.95,0
C101076,A201076,Salary,93253.78,0
C101077,A201077,Premium,104908.01,143934.24
C101078,A201078,Savings,121897.1,0
C101079,A201079,Savings,142090.46,50000
C101080,A201080,Salary,133123.09,50000
C101081,A201081,Salary,129838.19,50000
C101082,A201082,Premium,216986.55,106256.17
C101083,A201083,Savings,138850.87,50000
C101084,A201084,Current,45565.85,128801.99
C101085,A201085,Savings,126872.42,0
C101086,A201086,Savings,123580.6,0
C101087,A201087,Savings,179540.68,0
C101088,A201088,Savings,64064.93,50000
C101089,A201089,Current,107590.78,189977.35
C101090,A201090,Savings,57332.29,0
C101091,A201091,Salary,85797.96,50000
C101092,A201092,Salary,297066.18,0
C101093,A201093,Savings,103359.53,0
C101094,A201094,Salary,67875.14,0
C101095,A201095,Premium,138430.54,399745.12
C101096,A201096,Current,155513.07,112932.87
C101097,A201097,Savings,216986.27,0
C101098,A201098,Savings,57146.92,50000
C101099,A201099,Savings,152800.69,0
C101100,A201100,Savings,165274.83,0
C101101,A201101,Savings,70838.35,50000
C101102,A201102,Current,16836.77,166954.49
C101103,A201103,Savings,124690,0
C101104,A201104,Savings,174454.21,50000
C101105,A201105,Savings,108528.87,0
C101106,A201106,Savings,148888.34,0
C101107,A201107,Savings,253473.92,50000
C101108,A201108,Savings,94024.87,0
C101109,A201109,Salary,78774.64,0
C101110,A201110,Salary,65900.59,0
C101111,A201111,Savings,164630.59,0
C101112,A201112,Premium,257941.56,443449.01
C101113,A201113,Salary,296823.82,0
C101114,A201114,Savings,57233.84,0
C101115,A201115,Savings,116805.41,50000
C101116,A201116,Savings,220723.85,0
C101117,A201117,Savings,157766.26,0
C101118,A201118,Savings,41266.29,0
C101119,A201119,Current,229238.37,209034.42
C101120,A201120,Salary,163218.97,0
C101121,A201121,Savings,147041.48,50000
C101122,A201122,Savings,178821.12,0
C101123,A201123,Savings,181863.22,0
C101124,A201124,Premium,230612.4,106841.99
C101125,A201125,Savings,198297.98,0
C101126,A201126,Savings,168123.93,0
C101127,A201127,Savings,148354.59,0
C101128,A201128,Current,83504.64,179567.61
C101129,A201129,Savings,116500.37,0
C101130,A201130,Salary,147475.29,0
C101131,A201131,Savings,192296.79,50000
C101132,A201132,Savings,157505.48,0
C101133,A201133,Savings,83435.26,0
C101134,A201134,Salary,103120.37,0
C101135,A201135,Savings,71051.9,0
C101136,A201136,Salary,159063.82,0
C101137,A201137,Savings,80903.59,50000
C101138,A201138,Savings,253294.06,0
C101139,A201139,Salary,153695.64,0
C101140,A201140,Savings,140751.22,0
C101141,A201141,Savings,1000,0
C101142,A201142,Savings,226701.51,0
C101143,A201143,Savings,29734.59,0
C101144,A201144,Savings,287229.52,0
C101145,A201145,Savings,153627.74,0
C101146,A201146,Savings,37835.81,0
C101147,A201147,Savings,159030.41,50000
C101148,A201148,Current,249419.32,131637.77
C101149,A201149,Savings,273373.92,0
C101150,A201150,Current,114796.72,291738.78
C101151,A201151,Savings,595782.51,0
