customer_id,age,gender,city,occupation,annual_income,customer_since,state,income band
C103974,30,Male,Hyderabad,Business Owner,1061700,09-11-2025,Telangana,High
C103931,36,Male,Hyderabad,Private Employee,1061600,25-07-2024,Telangana,High
C100476,33,Female,Delhi,IT Professional,1060800,15-05-2025,Delhi,High
C102621,45,Female,Bengaluru,Government Employee,1060800,26-04-2025,Karnataka,High
C102687,25,Female,Bengaluru,Other,1059300,27-04-2020,Karnataka,High
C101913,47,Female,Hyderabad,Business Owner,1059000,15-07-2023,Telangana,High
C101645,35,Male,Delhi,Private Employee,1058100,10-11-2024,Delhi,High
C104235,33,Female,Mumbai,Private Employee,1057300,26-07-2020,Maharashtra,High
C103988,44,Male,Ahmedabad,IT Professional,1055400,27-01-2021,Gujarat,High
C103519,36,Male,Chennai,IT Professional,1055300,23-11-2019,Tamil Nadu,High
C100345,28,Male,Delhi,Other,1054500,29-12-2023,Delhi,High
C104951,38,Male,Mumbai,Self Employed,1054000,11-12-2023,Maharashtra,High
C102136,40,Male,Pune,IT Professional,1052400,07-11-2025,Maharashtra,High
C104684,41,Male,Bengaluru,Other,1049200,20-09-2023,Karnataka,High
C102320,23,Female,Ahmedabad,Private Employee,1046600,08-02-2022,Gujarat,High
C101277,29,Male,Delhi,Business Owner,1045200,24-03-2021,Delhi,High
C101107,47,Female,Hyderabad,Government Employee,1044100,28-05-2020,Telangana,High
C102374,44,Male,Mumbai,Government Employee,1043700,09-06-2020,Maharashtra,High
C102230,25,Male,Bengaluru,Student,1041900,12-08-2025,Karnataka,High
C102024,37,Female,Chennai,Private Employee,1041700,21-05-2023,Tamil Nadu,High
C101668,21,Male,Delhi,Self Employed,1041200,03-12-2023,Delhi,High
C102005,44,Male,Delhi,Student,1040100,26-06-2024,Delhi,High
C104864,36,Male,Mumbai,Government Employee,1040100,17-04-2025,Maharashtra,High
C104878,35,Female,Mumbai,Private Employee,1038500,29-05-2023,Maharashtra,High
C101441,37,Other,Mumbai,Government Employee,1038200,01-06-2022,Maharashtra,High
C101291,31,Female,Delhi,Private Employee,1037700,09-07-2021,Delhi,High
C104082,25,Female,Mumbai,Business Owner,1037700,08-07-2025,Maharashtra,High
C103897,27,Female,Delhi,Other,1037600,24-10-2022,Delhi,High
C104344,36,Male,Delhi,Self Employed,1037600,21-02-2021,Delhi,High
C100871,41,Female,Bengaluru,Student,1036500,22-08-2024,Karnataka,High
C100752,37,Male,Bengaluru,IT Professional,1036000,16-09-2020,Karnataka,High
C100763,21,Male,Chennai,Self Employed,1034100,26-10-2024,Tamil Nadu,High
C102654,47,Female,Hyderabad,IT Professional,1033800,19-10-2022,Telangana,High
C104609,34,Male,Delhi,IT Professional,1032500,01-01-2022,Delhi,High
C101646,30,Female,Bengaluru,Private Employee,1031400,05-06-2024,Karnataka,High
C101190,21,Other,Bengaluru,Business Owner,1031100,26-02-2025,Karnataka,High
C101730,37,Female,Kochi,Self Employed,1028400,29-04-2023,Kerala,High
C104726,33,Male,Mumbai,Self Employed,1028300,30-07-2024,Maharashtra,High
C102691,39,Female,Ahmedabad,Self Employed,1027600,06-12-2021,Gujarat,High
C102229,27,Female,Mumbai,Government Employee,1027500,18-09-2021,Maharashtra,High
C101840,34,Male,Chennai,IT Professional,1027300,06-11-2025,Tamil Nadu,High
C104667,30,Female,Pune,IT Professional,1026300,05-10-2021,Maharashtra,High
C104118,30,Male,Delhi,Private Employee,1026200,19-05-2022,Delhi,High
C100028,29,Female,Mumbai,IT Professional,1026100,02-09-2021,Maharashtra,High
C103860,27,Male,Bengaluru,Business Owner,1025600,21-10-2022,Karnataka,High
C104847,37,Male,Hyderabad,Student,1024400,19-03-2021,Telangana,High
C102547,41,Female,Bengaluru,Business Owner,1023100,10-08-2020,Karnataka,High
C102120,48,Female,Bengaluru,Government Employee,1022500,18-11-2024,Karnataka,High
C104073,46,Male,Hyderabad,IT Professional,1022500,19-01-2020,Telangana,High
C102459,30,Male,Mumbai,IT Professional,1021900,26-01-2024,Maharashtra,High
C103796,40,Female,Hyderabad,Government Employee,1021700,13-07-2020,Telangana,High
C102829,36,Female,Delhi,Self Employed,1019000,31-03-2022,Delhi,High
C100990,36,Male,Hyderabad,IT Professional,1018300,03-10-2025,Telangana,High
C104071,22,Male,Bengaluru,Private Employee,1018300,09-06-2022,Karnataka,High
C104268,40,Male,Bengaluru,IT Professional,1018300,12-04-2021,Karnataka,High
C102222,22,Male,Bengaluru,Self Employed,1018200,08-07-2022,Karnataka,High
C104984,21,Male,Pune,Private Employee,1018200,20-04-2021,Maharashtra,High
C102019,22,Male,Delhi,IT Professional,1017100,04-03-2023,Delhi,High
C104365,37,Female,Kolkata,IT Professional,1016200,05-02-2019,West Bengal,High
C104397,31,Male,Ahmedabad,Private Employee,1015800,13-06-2020,Gujarat,High
C101907,42,Female,Bengaluru,Private Employee,1015600,28-05-2022,Karnataka,High
C100197,37,Female,Delhi,IT Professional,1015500,21-02-2022,Delhi,High
C102842,38,Male,Bengaluru,Business Owner,1015400,16-03-2020,Karnataka,High
C100357,38,Female,Hyderabad,Self Employed,1014900,13-12-2021,Telangana,High
C102772,31,Female,Bengaluru,IT Professional,1014800,05-12-2023,Karnataka,High
C102627,54,Male,Hyderabad,Business Owner,1014300,26-02-2022,Telangana,High
C104807,57,Female,Chennai,Government Employee,1014100,20-06-2019,Tamil Nadu,High
C103450,23,Male,Jaipur,Private Employee,1013500,28-09-2024,Rajasthan,High
C104383,34,Female,Pune,Private Employee,1013500,17-05-2024,Maharashtra,High
C101713,21,Male,Mumbai,Student,1011500,16-06-2024,Maharashtra,High
C103551,34,Female,Bengaluru,IT Professional,1008700,04-08-2021,Karnataka,High
C102965,45,Male,Hyderabad,Private Employee,1008600,29-12-2023,Telangana,High
C102336,25,Male,Ahmedabad,IT Professional,1008300,28-03-2025,Gujarat,High
C102753,37,Male,Pune,Other,1008300,17-02-2022,Maharashtra,High
C103741,30,Male,Bengaluru,Self Employed,1008300,03-08-2019,Karnataka,High
C104451,21,Female,Mumbai,Business Owner,1008000,10-02-2020,Maharashtra,High
C104679,30,Male,Pune,Self Employed,1008000,19-05-2021,Maharashtra,High
C100403,36,Female,Delhi,Student,1007400,23-09-2021,Delhi,High
C102032,29,Female,Pune,Other,1007300,22-09-2023,Maharashtra,High
C103098,42,Male,Pune,Business Owner,1007300,03-01-2025,Maharashtra,High
C101453,42,Male,Ahmedabad,Private Employee,1006600,19-06-2022,Gujarat,High
C101189,47,Female,Mumbai,Government Employee,1005600,26-04-2020,Maharashtra,High
C102700,39,Male,Mumbai,Private Employee,1004800,01-10-2020,Maharashtra,High
C102463,45,Female,Delhi,Private Employee,1003900,11-09-2021,Delhi,High
C102444,24,Female,Chennai,Business Owner,1003700,03-08-2020,Tamil Nadu,High
C101372,52,Female,Mumbai,Student,1003300,03-07-2025,Maharashtra,High
C103996,33,Female,Mumbai,IT Professional,1002900,01-08-2023,Maharashtra,High
C100446,29,Female,Kolkata,Self Employed,1002100,12-10-2019,West Bengal,High
C101184,33,Female,Delhi,IT Professional,1002100,21-11-2023,Delhi,High
C103857,29,Male,Bengaluru,Student,1001500,20-10-2021,Karnataka,High
C100749,35,Male,Kolkata,Self Employed,1000200,15-11-2021,West Bengal,High
C103885,29,Female,Bengaluru,IT Professional,999500,16-06-2024,Karnataka,Upper-Middle
C102365,30,Male,Bengaluru,IT Professional,998900,20-05-2021,Karnataka,Upper-Middle
C101722,36,Male,Hyderabad,IT Professional,998600,29-07-2020,Telangana,Upper-Middle
C104862,21,Female,Delhi,Government Employee,998300,03-04-2023,Delhi,Upper-Middle
C101027,34,Female,Hyderabad,Business Owner,998100,29-09-2021,Telangana,Upper-Middle
C101820,51,Female,Jaipur,Self Employed,997700,29-09-2022,Rajasthan,Upper-Middle
C103483,25,Male,Mumbai,Self Employed,997600,18-07-2021,Maharashtra,Upper-Middle
C104947,46,Female,Bengaluru,IT Professional,997200,28-02-2024,Karnataka,Upper-Middle
C104247,32,Female,Kochi,Self Employed,996800,17-11-2023,Kerala,Upper-Middle
C103786,31,Female,Ahmedabad,IT Professional,996300,04-01-2025,Gujarat,Upper-Middle
C104051,39,Female,Hyderabad,Self Employed,995800,13-03-2022,Telangana,Upper-Middle
C102465,45,Male,Delhi,Business Owner,995700,02-12-2022,Delhi,Upper-Middle
C102175,27,Male,Bengaluru,IT Professional,995600,04-11-2023,Karnataka,Upper-Middle
C100124,28,Male,Pune,IT Professional,995500,24-10-2023,Maharashtra,Upper-Middle
C101254,41,Female,Hyderabad,Self Employed,995200,26-01-2022,Telangana,Upper-Middle
C102862,37,Male,Jaipur,Business Owner,995100,10-06-2021,Rajasthan,Upper-Middle
C103197,29,Female,Jaipur,IT Professional,994700,23-05-2022,Rajasthan,Upper-Middle
C100007,49,Male,Bengaluru,Private Employee,992900,23-05-2022,Karnataka,Upper-Middle
C104052,31,Male,Bengaluru,Other,992700,03-09-2024,Karnataka,Upper-Middle
C101013,24,Female,Pune,IT Professional,992600,25-05-2021,Maharashtra,Upper-Middle
C101993,25,Male,Chennai,Business Owner,991600,27-07-2019,Tamil Nadu,Upper-Middle
C100387,44,Female,Bengaluru,Business Owner,989900,23-07-2023,Karnataka,Upper-Middle
C103449,21,Female,Kolkata,IT Professional,989700,08-07-2025,West Bengal,Upper-Middle
C104492,32,Male,Jaipur,Self Employed,989400,08-02-2022,Rajasthan,Upper-Middle
C100980,41,Male,Hyderabad,Self Employed,989100,07-02-2024,Telangana,Upper-Middle
C102255,60,Female,Pune,IT Professional,988500,16-01-2025,Maharashtra,Upper-Middle
C100715,56,Male,Delhi,Private Employee,988400,17-06-2024,Delhi,Upper-Middle
C100889,32,Male,Pune,Student,987800,06-03-2022,Maharashtra,Upper-Middle
C101598,36,Female,Bengaluru,Other,987800,18-08-2024,Karnataka,Upper-Middle
C101883,40,Female,Chennai,IT Professional,986500,14-12-2022,Tamil Nadu,Upper-Middle
C104766,32,Female,Delhi,Government Employee,985800,02-10-2025,Delhi,Upper-Middle
C103522,49,Female,Bengaluru,Business Owner,984900,20-09-2020,Karnataka,Upper-Middle
C103753,37,Female,Delhi,IT Professional,984100,15-03-2025,Delhi,Upper-Middle
C100388,33,Male,Hyderabad,Other,983800,17-12-2021,Telangana,Upper-Middle
C102417,38,Male,Bengaluru,Private Employee,983400,11-11-2023,Karnataka,Upper-Middle
C102586,27,Female,Bengaluru,IT Professional,983100,23-08-2025,Karnataka,Upper-Middle
C100700,21,Male,Ahmedabad,Government Employee,983000,07-03-2021,Gujarat,Upper-Middle
C103026,23,Male,Kochi,IT Professional,982000,24-02-2021,Kerala,Upper-Middle
C101581,26,Female,Mumbai,IT Professional,981900,03-12-2024,Maharashtra,Upper-Middle
C103131,28,Female,Bengaluru,Government Employee,981200,02-11-2021,Karnataka,Upper-Middle
C103341,40,Male,Bengaluru,Business Owner,981200,02-02-2020,Karnataka,Upper-Middle
C102601,31,Female,Mumbai,IT Professional,980700,21-05-2024,Maharashtra,Upper-Middle
C103665,41,Male,Jaipur,Other,979400,25-09-2022,Rajasthan,Upper-Middle
C103891,28,Male,Bengaluru,Government Employee,979400,21-11-2020,Karnataka,Upper-Middle
C101358,33,Female,Mumbai,Private Employee,977900,14-09-2021,Maharashtra,Upper-Middle
C102371,43,Male,Chennai,IT Professional,977200,16-12-2021,Tamil Nadu,Upper-Middle
C104167,35,Male,Ahmedabad,IT Professional,977200,30-06-2024,Gujarat,Upper-Middle
C104420,40,Male,Mumbai,Private Employee,977200,06-07-2019,Maharashtra,Upper-Middle
C101095,28,Female,Mumbai,Government Employee,976300,02-04-2021,Maharashtra,Upper-Middle
C102088,21,Female,Delhi,Private Employee,976300,25-01-2020,Delhi,Upper-Middle
C100215,26,Male,Delhi,Private Employee,975300,08-12-2023,Delhi,Upper-Middle
C102722,21,Male,Delhi,IT Professional,973600,20-09-2025,Delhi,Upper-Middle
C101380,28,Male,Pune,Self Employed,972500,06-03-2021,Maharashtra,Upper-Middle
C104335,35,Female,Kolkata,Private Employee,972500,23-05-2024,West Bengal,Upper-Middle
C100643,58,Male,Mumbai,Business Owner,971700,23-06-2024,Maharashtra,Upper-Middle
C102408,38,Male,Bengaluru,Private Employee,971400,28-08-2021,Karnataka,Upper-Middle
C104431,27,Male,Delhi,Other,970500,13-10-2021,Delhi,Upper-Middle
C101830,33,Female,Kochi,Business Owner,970300,05-01-2021,Kerala,Upper-Middle
C102897,32,Female,Chennai,Student,970300,03-06-2020,Tamil Nadu,Upper-Middle
C104736,21,Male,Bengaluru,Student,969800,16-06-2022,Karnataka,Upper-Middle
C102363,58,Male,Mumbai,Other,968500,01-04-2021,Maharashtra,Upper-Middle
C103247,29,Female,Chennai,Business Owner,967800,07-06-2021,Tamil Nadu,Upper-Middle
C102084,38,Male,Pune,IT Professional,967200,25-04-2021,Maharashtra,Upper-Middle
C102172,38,Female,Hyderabad,Private Employee,965300,15-09-2020,Telangana,Upper-Middle
C104493,36,Male,Mumbai,IT Professional,965000,19-02-2021,Maharashtra,Upper-Middle
C103232,48,Male,Kolkata,Private Employee,964100,03-01-2022,West Bengal,Upper-Middle
C100760,42,Male,Ahmedabad,Business Owner,963700,09-06-2020,Gujarat,Upper-Middle
C103016,38,Male,Kolkata,Private Employee,963500,29-06-2021,West Bengal,Upper-Middle
C103494,54,Male,Jaipur,Student,963200,21-02-2024,Rajasthan,Upper-Middle
C100068,43,Male,Pune,Self Employed,963000,29-06-2022,Maharashtra,Upper-Middle
C103859,30,Male,Pune,IT Professional,961900,02-08-2024,Maharashtra,Upper-Middle
C104292,21,Male,Pune,Other,961700,02-08-2021,Maharashtra,Upper-Middle
C101676,31,Male,Bengaluru,Self Employed,961600,13-06-2020,Karnataka,Upper-Middle
C103304,38,Male,Delhi,Government Employee,961600,28-01-2022,Delhi,Upper-Middle
C104387,46,Female,Mumbai,Government Employee,961400,17-09-2021,Maharashtra,Upper-Middle
C104296,26,Male,Bengaluru,IT Professional,960900,18-11-2021,Karnataka,Upper-Middle
C103237,43,Male,Bengaluru,Business Owner,960100,28-02-2024,Karnataka,Upper-Middle
C104019,38,Female,Mumbai,Business Owner,959600,03-08-2021,Maharashtra,Upper-Middle
C101135,35,Male,Mumbai,Business Owner,959400,25-07-2022,Maharashtra,Upper-Middle
C103464,38,Male,Mumbai,Business Owner,959300,13-06-2023,Maharashtra,Upper-Middle
C103228,35,Male,Delhi,Government Employee,958900,01-11-2021,Delhi,Upper-Middle
C101692,21,Male,Chennai,Private Employee,958500,16-01-2020,Tamil Nadu,Upper-Middle
C102814,36,Female,Pune,IT Professional,958500,23-04-2023,Maharashtra,Upper-Middle
C103442,55,Male,Pune,Other,957700,12-08-2024,Maharashtra,Upper-Middle
C104176,23,Female,Ahmedabad,Government Employee,957200,30-08-2020,Gujarat,Upper-Middle
C101785,25,Male,Delhi,Private Employee,957100,16-06-2025,Delhi,Upper-Middle
C102573,23,Male,Hyderabad,Student,956400,06-10-2024,Telangana,Upper-Middle
C103787,65,Male,Bengaluru,Private Employee,956300,07-02-2020,Karnataka,Upper-Middle
C104197,38,Female,Mumbai,IT Professional,956100,14-08-2021,Maharashtra,Upper-Middle
C100377,31,Female,Kolkata,Student,955700,16-12-2023,West Bengal,Upper-Middle
C100391,21,Male,Bengaluru,Self Employed,955600,24-01-2022,Karnataka,Upper-Middle
C100152,41,Female,Chennai,Private Employee,955500,19-01-2023,Tamil Nadu,Upper-Middle
C102388,33,Female,Kolkata,Other,955100,04-01-2022,West Bengal,Upper-Middle
C101895,38,Male,Bengaluru,IT Professional,954800,05-02-2019,Karnataka,Upper-Middle
C101989,28,Male,Kolkata,Business Owner,954700,12-02-2024,West Bengal,Upper-Middle
C100693,27,Male,Bengaluru,Student,954400,15-06-2019,Karnataka,Upper-Middle
C100431,40,Female,Delhi,Student,954300,24-04-2025,Delhi,Upper-Middle
C102877,44,Female,Hyderabad,Private Employee,954300,05-05-2021,Telangana,Upper-Middle
C100943,21,Male,Chennai,Student,954100,21-02-2025,Tamil Nadu,Upper-Middle
C100618,49,Female,Jaipur,Private Employee,953300,02-11-2025,Rajasthan,Upper-Middle
C103144,38,Male,Bengaluru,Student,952200,22-06-2024,Karnataka,Upper-Middle
C102856,30,Male,Kolkata,Business Owner,951300,18-08-2022,West Bengal,Upper-Middle
C104652,33,Male,Jaipur,Student,950100,18-10-2024,Rajasthan,Upper-Middle
C104199,30,Male,Bengaluru,Government Employee,950000,02-12-2025,Karnataka,Upper-Middle
C100353,40,Female,Delhi,Student,949000,10-06-2025,Delhi,Upper-Middle
C102853,40,Male,Hyderabad,IT Professional,948600,01-12-2020,Telangana,Upper-Middle
C102430,49,Male,Ahmedabad,IT Professional,948500,14-05-2020,Gujarat,Upper-Middle
C102176,52,Male,Mumbai,IT Professional,948000,30-12-2022,Maharashtra,Upper-Middle
C101894,41,Female,Chennai,Government Employee,947200,09-08-2021,Tamil Nadu,Upper-Middle
C101652,26,Male,Delhi,IT Professional,946900,08-06-2019,Delhi,Upper-Middle
C101455,27,Female,Bengaluru,Business Owner,946500,17-02-2025,Karnataka,Upper-Middle
C100019,57,Female,Mumbai,Other,946100,13-05-2025,Maharashtra,Upper-Middle
C102930,40,Male,Delhi,Government Employee,945900,13-04-2023,Delhi,Upper-Middle
C100000,35,Male,Hyderabad,IT Professional,945600,10-05-2021,Telangana,Upper-Middle
C100042,32,Male,Mumbai,Private Employee,945600,23-08-2024,Maharashtra,Upper-Middle
C100413,41,Female,Delhi,Self Employed,945600,26-11-2025,Delhi,Upper-Middle
C101463,43,Female,Mumbai,Self Employed,945000,11-06-2025,Maharashtra,Upper-Middle
C103314,25,Male,Bengaluru,Business Owner,944700,08-11-2023,Karnataka,Upper-Middle
C103550,21,Female,Mumbai,Business Owner,943500,12-10-2020,Maharashtra,Upper-Middle
C104921,37,Female,Jaipur,IT Professional,941200,17-03-2019,Rajasthan,Upper-Middle
C102250,26,Male,Delhi,Private Employee,941000,20-02-2023,Delhi,Upper-Middle
C101321,24,Male,Jaipur,Private Employee,940300,14-05-2023,Rajasthan,Upper-Middle
C104279,37,Female,Delhi,Private Employee,939500,10-01-2020,Delhi,Upper-Middle
C100777,47,Female,Delhi,IT Professional,939300,13-07-2023,Delhi,Upper-Middle
C100393,32,Male,Kolkata,Government Employee,938500,13-07-2020,West Bengal,Upper-Middle
C100284,34,Male,Mumbai,Student,938300,13-02-2023,Maharashtra,Upper-Middle
C101826,42,Male,Hyderabad,IT Professional,938300,05-07-2021,Telangana,Upper-Middle
C104313,35,Female,Delhi,Self Employed,937700,19-04-2022,Delhi,Upper-Middle
C102021,33,Male,Mumbai,Private Employee,937400,25-04-2020,Maharashtra,Upper-Middle
C100782,27,Male,Chennai,IT Professional,937200,30-05-2024,Tamil Nadu,Upper-Middle
C101503,45,Male,Jaipur,Self Employed,936900,22-07-2021,Rajasthan,Upper-Middle
C103963,31,Female,Hyderabad,IT Professional,936100,17-05-2019,Telangana,Upper-Middle
C101716,29,Male,Delhi,Government Employee,935900,11-05-2021,Delhi,Upper-Middle
C101041,32,Female,Hyderabad,Private Employee,935300,23-11-2019,Telangana,Upper-Middle
C100937,34,Female,Chennai,Private Employee,935100,24-02-2020,Tamil Nadu,Upper-Middle
C102199,33,Female,Delhi,Private Employee,934900,10-12-2022,Delhi,Upper-Middle
C101160,31,Female,Jaipur,Self Employed,934300,30-03-2020,Rajasthan,Upper-Middle
C101519,30,Male,Delhi,Business Owner,934200,16-11-2021,Delhi,Upper-Middle
C104275,28,Male,Mumbai,Private Employee,933400,13-10-2025,Maharashtra,Upper-Middle
C103063,21,Male,Kolkata,Private Employee,933300,27-06-2021,West Bengal,Upper-Middle
C100392,44,Female,Pune,Other,933000,15-02-2022,Maharashtra,Upper-Middle
C101007,33,Male,Mumbai,Private Employee,933000,21-01-2020,Maharashtra,Upper-Middle
C104708,53,Male,Pune,Self Employed,932900,02-01-2023,Maharashtra,Upper-Middle
C103617,35,Male,Jaipur,Business Owner,932200,09-02-2022,Rajasthan,Upper-Middle
C100323,30,Female,Chennai,Private Employee,930300,23-02-2021,Tamil Nadu,Upper-Middle
C101435,33,Female,Jaipur,Self Employed,929200,04-10-2021,Rajasthan,Upper-Middle
C100864,45,Male,Pune,Private Employee,929100,20-11-2020,Maharashtra,Upper-Middle
C101382,37,Male,Mumbai,Business Owner,928700,15-08-2020,Maharashtra,Upper-Middle
C100417,27,Male,Jaipur,Private Employee,928500,24-06-2023,Rajasthan,Upper-Middle
